time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-07 00:00:00+00:00,74,29,1142,350
2026-01-08 00:00:00+00:00,55,25,894,338
2026-01-09 00:00:00+00:00,98,32,867,312
2026-01-10 00:00:00+00:00,33,20,347,176
2026-01-11 00:00:00+00:00,33,21,990,169
2026-01-12 00:00:00+00:00,181,49,1127,401
2026-01-13 00:00:00+00:00,171,39,1217,453
2026-01-14 00:00:00+00:00,261,25,1098,411
2026-01-15 00:00:00+00:00,120,28,907,342
2026-01-16 00:00:00+00:00,228,49,996,389
2026-01-17 00:00:00+00:00,40,19,569,233
2026-01-18 00:00:00+00:00,38,19,992,232
2026-01-19 00:00:00+00:00,113,38,891,369
2026-01-20 00:00:00+00:00,77,22,1154,409
