time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-11 00:00:00+00:00,402,41,934,338
2025-12-12 00:00:00+00:00,442,47,1019,345
2025-12-13 00:00:00+00:00,33,19,424,170
2025-12-14 00:00:00+00:00,40,19,919,155
2025-12-15 00:00:00+00:00,125,30,904,334
2025-12-16 00:00:00+00:00,150,29,837,333
2025-12-17 00:00:00+00:00,273,45,1210,372
2025-12-18 00:00:00+00:00,197,53,1350,368
2025-12-19 00:00:00+00:00,119,34,837,329
2025-12-20 00:00:00+00:00,82,21,740,164
2025-12-21 00:00:00+00:00,37,21,678,153
2025-12-22 00:00:00+00:00,44,28,895,333
2025-12-23 00:00:00+00:00,39,27,1038,337
2025-12-24 00:00:00+00:00,55,26,787,267
