url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,3234,1511
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/freevc-voice-conversion,3184,1470
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2735,589
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,1885,776
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/riffusion-text-to-music,1704,801
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1418,419
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/distil-whisper-asr,1334,637
/openvinotoolkit/openvino_notebooks/wiki/Windows,944,470
/openvinotoolkit/openvino_notebooks/pulls,576,49
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes,550,193
